example_id,baseline_correct,treatment_correct,baseline_chars,treatment_chars,baseline_tokens,treatment_tokens,baseline_parsed,treatment_parsed
gsm8k-test-01192-1f9257cb,0,0,4,4,261,261,10,10
gsm8k-test-01193-48e1f4b9,0,0,6,4,263,261,3.00,18
gsm8k-test-01194-403c14d7,0,0,4,4,261,261,40,40
gsm8k-test-01195-1b204b20,0,0,4,135,261,288,30,3
gsm8k-test-01196-27ce0aa5,0,0,49,49,288,288,1000000000000000,1
gsm8k-test-01197-ff0da3f8,0,0,52,38,288,288,1600,1600000
gsm8k-test-01198-edcaf9b8,0,0,94,82,288,288,100,10
gsm8k-test-01199-afec5cd2,0,0,10,12,261,262,1,12
gsm8k-test-01200-035f5831,0,0,97,81,288,288,4,13
gsm8k-test-01201-2e6bc110,0,0,86,39,288,288,14,66
gsm8k-test-01202-a560fa27,0,0,89,4,288,209,2,12
gsm8k-test-01203-d16951dd,0,0,105,27,288,266,11,3
gsm8k-test-01204-8340c7f0,0,0,106,86,288,288,100,20
gsm8k-test-01205-a0b9c4b9,0,0,97,4,288,261,10,18
gsm8k-test-01206-ad6628c1,0,0,73,9,288,266,1000,250000
gsm8k-test-01207-d8f30eb5,0,0,96,81,288,288,1000,10
gsm8k-test-01208-6b97458b,0,0,72,87,288,288,1.50,14
gsm8k-test-01209-a7f615da,0,0,9,9,261,261,1,1
gsm8k-test-01210-e3871913,0,0,100,14,288,194,10,320
gsm8k-test-01211-f0c2ba0b,0,0,76,82,288,288,10.0,10.0
gsm8k-test-01212-477173f4,0,0,95,76,288,288,16,14
gsm8k-test-01213-06591e30,0,0,52,32,288,288,4,1000000000000000000000000000000
gsm8k-test-01214-f8718355,1,0,3,4,260,261,5,10
gsm8k-test-01215-133bd951,0,0,5,109,262,288,1.5,60
gsm8k-test-01216-5b792a71,0,0,5,38,262,288,200,40
gsm8k-test-01217-8449de11,0,0,96,91,288,288,5,5
gsm8k-test-01218-9f0055b9,0,0,4,15,261,265,10,10.55
gsm8k-test-01219-fb3b5890,0,0,88,84,288,288,10,17
gsm8k-test-01220-23adfa57,0,0,9,86,262,288,40,40
gsm8k-test-01221-1d377316,0,0,4,137,261,288,16,16
gsm8k-test-01222-5093c482,0,0,85,103,288,288,12,175
gsm8k-test-01223-f2cd1186,0,0,72,69,288,288,100,120
gsm8k-test-01224-d7b5398f,0,0,95,95,288,288,100,15
gsm8k-test-01225-4181c7ad,0,0,139,72,288,288,2,15
gsm8k-test-01226-dde46487,0,0,103,66,288,288,1,1.00
gsm8k-test-01227-619fa223,0,0,99,4,288,261,10,14
gsm8k-test-01228-3931b636,0,0,49,32,288,288,120000000000000000,0
gsm8k-test-01229-38bdd73b,0,0,61,53,288,288,1.95,70
gsm8k-test-01230-cd7058cf,0,0,39,127,288,288,80,6
gsm8k-test-01231-f5af76ef,0,0,80,52,288,288,6,40
gsm8k-test-01232-471ad408,0,0,94,43,288,288,10,4
gsm8k-test-01233-609f5da6,0,0,55,62,288,288,10000000000000,199990
gsm8k-test-01234-b59a44d3,0,0,34,67,288,288,3,2
gsm8k-test-01235-78dd8c8b,0,0,76,77,288,288,100,2
gsm8k-test-01236-dc39201f,0,0,55,58,288,288,1000000000000000,2
gsm8k-test-01237-68263ad7,0,0,69,70,288,288,13,100
gsm8k-test-01238-a2a8fd63,0,0,6,93,263,288,1000,10
gsm8k-test-01239-d41990a9,0,0,94,86,288,288,1,5
gsm8k-test-01240-ffc98910,0,0,98,32,288,288,10,20
gsm8k-test-01241-b36d2503,0,0,71,78,288,288,10,19
gsm8k-test-01242-738f3e64,0,0,86,67,288,288,0,100
gsm8k-test-01243-06a2b53d,0,0,72,46,288,288,1,180.00
gsm8k-test-01244-473c3547,0,0,129,82,288,288,10,20
gsm8k-test-01245-851383ce,0,0,5,77,262,288,678,100
gsm8k-test-01246-88c5c9b0,0,0,5,74,262,288,120,20
gsm8k-test-01247-5b64f571,0,0,121,97,288,288,10,3
gsm8k-test-01248-9d6030c8,0,0,4,90,261,288,15,25
gsm8k-test-01249-ff564eee,0,0,3,78,260,288,2,2
gsm8k-test-01250-74489dd2,0,0,50,33,288,288,10000000000,8
gsm8k-test-01251-a4593649,0,0,95,97,288,288,120,100
gsm8k-test-01252-8b33d0a0,0,0,110,39,288,288,15,6
gsm8k-test-01253-3c9fa086,0,0,77,22,288,266,6,31
gsm8k-test-01254-913049ca,0,0,82,32,288,288,1000,24
gsm8k-test-01255-6ddcb10d,0,0,82,93,288,288,1000,1
gsm8k-test-01256-ab8dc3a9,0,0,12,4,262,261,10,14
gsm8k-test-01257-3a86a057,0,0,83,6,288,263,100,2.00
gsm8k-test-01258-0f52b2f2,0,0,88,4,288,261,100,50
gsm8k-test-01259-2e4540b8,0,0,86,32,288,288,20,1000000000000000000000000000000
gsm8k-test-01260-dfd7ef9b,1,0,128,9,288,262,5,10
gsm8k-test-01261-d4914b2e,0,0,3,99,260,288,5,1
gsm8k-test-01262-48de5137,0,0,62,11,288,262,100,52
gsm8k-test-01263-fbca4a50,0,0,4,82,261,288,60,6
gsm8k-test-01264-7d9f9a11,0,0,4,90,261,288,30,13
gsm8k-test-01265-4d6fc740,0,0,83,112,288,288,4,2
gsm8k-test-01266-d9a86b5e,0,0,89,32,288,288,100,8000000000000000000000000000000
gsm8k-test-01267-6195030e,0,0,75,70,288,288,4,4
gsm8k-test-01268-8ad95507,0,0,3,3,260,260,1,8
gsm8k-test-01269-c9da3080,0,0,86,104,288,288,4,2
gsm8k-test-01270-0200e645,0,0,64,32,288,288,10,1000000000000000000000000000000
gsm8k-test-01271-5343412b,0,0,36,4,288,261,232,54
gsm8k-test-01272-db8209d8,0,0,88,63,288,288,10,20
gsm8k-test-01273-6a0784b8,0,0,4,4,261,261,66,52
gsm8k-test-01274-1e1f15a4,0,0,105,95,288,288,12,99
gsm8k-test-01275-a1fdabcd,0,0,65,70,288,288,10,10
gsm8k-test-01276-93fd7b8f,0,0,103,93,288,288,50,12
gsm8k-test-01277-b8b9bfd3,0,0,51,91,288,288,18,40
gsm8k-test-01278-8b75a122,0,0,58,17,288,265,10000000000000,1000
gsm8k-test-01279-d5109d41,0,0,25,71,278,288,30,15
gsm8k-test-01280-23d18a9f,0,0,48,68,288,288,0.12,10
gsm8k-test-01281-22d608d6,0,0,96,84,288,288,4,4
gsm8k-test-01282-58b5e29a,0,0,99,33,288,288,10,8
gsm8k-test-01283-6870edb8,0,0,49,84,288,288,1000000000000000,16
gsm8k-test-01284-36085227,0,0,118,93,288,288,10,5
gsm8k-test-01285-191ddec1,0,0,36,7,288,264,13,1330
gsm8k-test-01286-5e272f34,0,0,79,45,288,288,10,1000000000000000
gsm8k-test-01287-d3419c82,0,0,96,74,288,288,16,28
gsm8k-test-01288-370f1dab,0,0,108,101,288,288,1,100
gsm8k-test-01289-d2df3eca,0,0,92,37,288,288,18,3
gsm8k-test-01290-7aa654e3,0,0,4,69,209,288,75,9
gsm8k-test-01291-c9a43592,0,0,98,60,288,288,10,18
gsm8k-test-01292-dbffd01c,0,0,25,3,269,260,36,3
gsm8k-test-01293-46bce910,0,0,76,4,288,261,40000,14
gsm8k-test-01294-e53a57cf,0,0,89,92,288,288,5,17
gsm8k-test-01295-0c0f15cc,0,0,111,111,288,288,3,3
gsm8k-test-01296-a7934457,0,0,73,116,288,288,17,14
gsm8k-test-01297-ac83a1ad,0,0,4,4,261,261,10,13
gsm8k-test-01298-514116d4,0,0,87,72,288,288,1,32
gsm8k-test-01299-d4350e7f,0,0,46,7,288,94,15,22.50
gsm8k-test-01300-0e15d215,0,0,77,3,288,260,8,4
gsm8k-test-01301-f7764199,0,0,79,3,288,260,3,6
gsm8k-test-01302-0d5bf735,0,0,96,38,288,288,5,6
gsm8k-test-01303-82304ae7,0,0,91,69,288,288,5,14
gsm8k-test-01304-83dce85a,0,0,86,105,288,288,4000,4
gsm8k-test-01305-fb7a39c5,0,0,92,20,288,275,7995,3075
gsm8k-test-01306-19f8f54a,0,0,4,4,261,261,14,29
gsm8k-test-01307-e47612db,0,0,60,41,288,288,100,4
gsm8k-test-01308-d235b82a,0,0,53,105,288,288,100000000000000,2
gsm8k-test-01309-5dc76d77,0,0,111,83,288,288,320,320
gsm8k-test-01310-055e0111,0,0,72,68,288,288,200,100
gsm8k-test-01311-e5deb6c1,0,0,4,91,261,288,16,3
gsm8k-test-01312-b614c3bc,0,0,32,9,288,261,1000000000000000000000000000000,2
gsm8k-test-01313-e4d81d5a,0,0,4,88,261,288,16,8
gsm8k-test-01314-74a28283,0,0,90,94,288,288,25,20
gsm8k-test-01315-aea1f30b,0,0,87,114,288,288,20,4
gsm8k-test-01316-c0676c5d,0,0,83,65,288,288,10,800
gsm8k-test-01317-8140dfb0,0,0,102,32,288,288,70,1000000000000000000000000000000
gsm8k-test-01318-d633d02d,0,0,72,88,288,288,200,8
